id,name,city,lon,lat,date,PM2.5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi
1270A,明珠广场,合肥,117.196,31.7848,20180531,36.586206896551715,3495.0,6999.0,1932792.3246045213,432026.43643488444,34,0.8940763473510742,229.69723510742188,295.0527038574219,100688.125,0.002938199555501342,227.10928344726562,-1.665300987951923e-05,72.8973159790039,-0.6818410754203796,0.5783297419548035,0.7862151265144348,4126
1271A,三里街,合肥,117.307,31.8766,20180531,35.61290322580645,3480.0,7017.0,1939820.6420691942,444912.74861277477,20,0.9123428463935852,236.65756225585938,294.99591064453125,100804.9765625,0.0028773806989192963,237.28802490234375,-2.4240500351879746e-05,73.32120513916016,-0.7621570229530334,0.5014839768409729,0.7685417532920837,2779
1272A,琥珀山庄,合肥,117.259,31.8706,20180531,36.19354838709677,3481.0,7009.0,1935879.4757875002,443266.77702391765,22,0.8918746709823608,234.63381958007812,294.92449951171875,100724.0625,0.0028738866094499826,230.21173095703125,-1.905652607092634e-05,73.2108154296875,-0.7272822260856628,0.5162373781204224,0.7700077295303345,4302
1273A,董铺水库,合肥,117.16,31.9051,20180531,40.0,3475.0,6994.0,1926493.3234138393,445343.0046331868,29,0.8581497669219971,233.02305603027344,294.677490234375,100530.5,0.0028431362006813288,219.1405487060547,-1.7426098565920256e-05,73.56266784667969,-0.6855425238609314,0.5161902904510498,0.7707255482673645,4428
1274A,长江中路,合肥,117.25,31.8572,20180531,34.854838709677416,3483.0,7008.0,1935470.0174502383,441527.6053778212,29,0.8958848118782043,234.10813903808594,294.95086669921875,100724.6328125,0.0028854545671492815,229.78622436523438,-1.8297010683454573e-05,73.13025665283203,-0.7257640361785889,0.525239109992981,0.7848590612411499,3875
1275A,庐阳区,合肥,117.266,31.9438,20180531,41.032258064516135,3469.0,7011.0,1934510.4025172042,451937.70371746575,33,0.8889687061309814,236.94488525390625,294.72528076171875,100613.9375,0.002815157873556018,227.88560485839844,-1.9692502974066883e-05,73.64912414550781,-0.7450716495513916,0.48490580916404724,0.7755385041236877,4046
1276A,瑶海区,合肥,117.336,31.8585,20180531,41.032258064516135,3483.0,7022.0,1942786.8466519858,443376.3136578094,18,0.9477737545967102,237.5978240966797,295.1117858886719,100830.46875,0.0029103534761816263,243.93630981445312,-2.8756969186360948e-05,73.26948547363281,-0.8001974821090698,0.5078967809677124,0.7858929634094238,3091
1277A,包河区,合肥,117.302,31.7956,20180531,41.16666666666666,3493.0,7016.0,1941573.347275026,435374.77442086674,21,0.9798972010612488,235.32887268066406,295.267333984375,100834.5703125,0.002977790543809533,242.888916015625,-2.6543641070020385e-05,72.86982727050781,-0.8058817982673645,0.5574523210525513,0.8006963133811951,4155
1278A,滨湖新区,合肥,117.278,31.7386,20180531,40.16129032258065,3502.0,7012.0,1941052.0114874728,428259.45214804943,18,1.0035374164581299,233.2095947265625,295.5056457519531,100762.765625,0.003032097825780511,240.84445190429688,-2.2929118131287396e-05,72.55978393554688,-0.803648054599762,0.6010301113128662,0.7851977944374084,4313
1279A,高新区,合肥,117.124,31.8516,20180531,37.467741935483865,3484.0,6988.0,1924845.5376938405,438399.70668679825,48,0.8499380350112915,229.68934631347656,294.7489013671875,100532.0625,0.00288267619907856,217.7360382080078,-1.6499361663591117e-05,73.41648864746094,-0.6481046080589294,0.5498682856559753,0.7667680382728577,3237
1280A,鼓山,福州,119.389,26.0542,20180531,26.403225806451612,4411.0,7350.0,2286633.3790439707,-180241.46351669182,350,0.2863800525665283,238.44215393066406,296.4143371582031,99329.125,0.0030244209337979555,233.14700317382812,-2.6663778044166975e-05,85.70686340332031,-0.24402344226837158,0.14988693594932556,0.4637199640274048,6956
1282A,师大,福州,119.303,26.0392,20180531,26.0,4414.0,7336.0,2279165.491863024,-183941.48390557116,18,0.33963820338249207,229.59967041015625,296.3707580566406,99798.6953125,0.0032775357831269503,209.3007049560547,-2.0529165340121835e-05,86.28318786621094,-0.2586406171321869,0.22013434767723083,0.48205745220184326,3548
1283A,五四北路,福州,119.299,26.1092,20180531,30.193548387096772,4403.0,7336.0,2276792.4120324273,-176089.9945079648,15,0.34161609411239624,247.1387939453125,296.3035583496094,99424.5703125,0.003502696519717574,193.01666259765625,-1.80266779352678e-05,86.75646209716797,-0.314777135848999,0.132728710770607,0.5191336274147034,2987
1284A,杨桥西路,福州,119.268,26.0797,20180531,29.177419354838708,4407.0,7331.0,2274791.331131888,-180156.3501682775,26,0.366574227809906,237.72109985351562,296.3312072753906,99497.5234375,0.0035087689757347107,189.408935546875,-1.6621879694866948e-05,86.8144302368164,-0.30991753935813904,0.1957748681306839,0.4628268778324127,3344
1285A,紫阳,福州,119.315,26.0753,20180531,32.88709677419355,4408.0,7338.0,2279232.8802138544,-179566.5618907104,12,0.326035737991333,240.38621520996094,296.37921142578125,99720.8125,0.0033602435141801834,204.2875213623047,-2.0102079361095093e-05,86.44712829589844,-0.2834426760673523,0.1611197143793106,0.5109719634056091,2826
1286A,溪东,厦门,118.1569444,24.81805556,20180531,30.689655172413797,4609.0,7153.0,2207017.7406803975,-348510.3697484472,197,0.43574032187461853,202.76535034179688,296.82171630859375,98099.9140625,0.0035834622103720903,188.4298095703125,-1.5217745385598391e-05,84.37311553955078,-0.1686084270477295,0.40179699659347534,0.42894992232322693,5111
1290A,省外办,南昌,115.893,28.6844,20180531,17.322580645161292,3991.0,6791.0,1898924.7872917885,46657.377652659125,28,0.4594683349132538,329.1578063964844,297.5498046875,100533.0,0.002690285677090287,253.87017822265625,-3.178882252541371e-05,77.00288391113281,-0.23558826744556427,-0.39447346329689026,0.6183930039405823,1289
1291A,省林业公司,南昌,115.8886,28.6839,20180531,7.966666666666668,3991.0,6790.0,1898543.40109039,46514.543787555056,29,0.4575357437133789,329.42022705078125,297.51812744140625,100479.8828125,0.002675407798960805,253.0592041015625,-3.14180288114585e-05,77.02549743652344,-0.23279578983783722,-0.3938845992088318,0.6327452659606934,1274
1292A,林科所,南昌,115.813,28.7442,20180531,13.5,3981.0,6778.0,1890275.7919736747,52030.18964531628,41,0.3726658225059509,345.144775390625,296.9056701660156,99558.7890625,0.0025653191842138767,240.8668975830078,-2.6740704925032333e-05,77.61077117919922,-0.09557373076677322,-0.36020198464393616,0.6208775043487549,4774
1293A,京东镇政府,南昌,115.973,28.6969,20180531,21.29032258064516,3989.0,6804.0,1905772.0900439913,49651.3553040377,17,0.4699707329273224,325.4281005859375,297.7950439453125,100867.1953125,0.002830854617059231,264.4459228515625,-3.665763870230876e-05,76.72850036621094,-0.26670902967453003,-0.3869609534740448,0.6106765270233154,1718
1294A,建工学校,南昌,115.852,28.6869,20180531,17.806451612903224,3990.0,6784.0,1895192.2573039967,46154.86127522885,19,0.4390338361263275,332.1475524902344,297.2963562011719,100121.6875,0.0025916825979948044,248.00790405273438,-2.9181332138250582e-05,77.18755340576172,-0.20514532923698425,-0.38815730810165405,0.6169455051422119,2194
1295A,象湖,南昌,115.892,28.6425,20180531,23.20967741935484,3997.0,6791.0,1899881.024234948,41794.031852114305,23,0.5042343735694885,323.63470458984375,297.6917419433594,100668.265625,0.0026601417921483517,254.5587158203125,-3.178442784701474e-05,76.87938690185547,-0.2990064322948456,-0.406014084815979,0.6139774918556213,2295
1296A,武术学校,南昌,115.742,28.7994,20180531,6.629032258064517,3972.0,6767.0,1882555.1603543658,57052.94511279395,188,0.31763508915901184,174.53819274902344,296.5762023925781,99027.5546875,0.002485956298187375,231.02023315429688,-2.2750768039259128e-05,78.23798370361328,0.030261650681495667,-0.31619027256965637,0.6278862953186035,7272
1298A,省站,南昌,115.931,28.6844,20180531,17.870967741935484,3991.0,6797.0,1902326.1841922994,47392.41275093893,22,0.47061339020729065,327.2151184082031,297.71337890625,100784.90625,0.002768237143754959,258.7359924316406,-3.4013588447123766e-05,76.86723327636719,-0.2548607587814331,-0.3956298530101776,0.6120527982711792,2472
1299A,科干所,济南,116.988,36.6114,20180531,43.43333333333333,2722.0,6966.0,1785985.8832936925,994763.6836668961,134,1.3750381469726562,208.67880249023438,293.3841247558594,99718.265625,0.0011911825276911259,228.5601043701172,-1.665464515099302e-05,60.79460525512695,-0.6598613858222961,1.2063634395599365,0.6198199391365051,3835
1300A,农科所,济南,116.93,36.67,20180531,37.38333333333333,2713.0,6957.0,1779781.1956137684,1000637.8228765937,30,1.4166311025619507,209.38282775878906,293.72552490234375,100176.2109375,0.001127341529354453,235.87364196777344,-1.769561458786484e-05,58.81768798828125,-0.6950408220291138,1.2344074249267578,0.599626362323761,4006
1301A,开发区,济南,117.114,36.6739,20180531,39.464285714285715,2712.0,6986.0,1794356.74439847,1004445.2419722626,85,1.4106104373931885,206.7696533203125,293.2620544433594,99516.828125,0.001225992920808494,227.62173461914062,-1.572236214997247e-05,60.336029052734375,-0.6353284120559692,1.2594362497329712,0.5846685171127319,2400
