,X1_shap,X2_shap,X3_shap,X4_shap,x_coord_shap,y_coord_shap,X1_value,X2_value,X3_value,X4_value,x_coord_value,y_coord_value,X1_geo_uncertainty,X1_uncertainty,X1_upper_bound,X1_lower_bound,X1_coverage_probability,X1_pred,X1_shap_abs,X2_geo_uncertainty,X2_uncertainty,X2_upper_bound,X2_lower_bound,X2_coverage_probability,X2_pred,X2_shap_abs,X3_geo_uncertainty,X3_uncertainty,X3_upper_bound,X3_lower_bound,X3_coverage_probability,X3_pred,X3_shap_abs,X4_geo_uncertainty,X4_uncertainty,X4_upper_bound,X4_lower_bound,X4_coverage_probability,X4_pred,X4_shap_abs,x_coord_geo_uncertainty,x_coord_uncertainty,x_coord_upper_bound,x_coord_lower_bound,x_coord_coverage_probability,x_coord_pred,x_coord_shap_abs,y_coord_geo_uncertainty,y_coord_uncertainty,y_coord_upper_bound,y_coord_lower_bound,y_coord_coverage_probability,y_coord_pred,y_coord_shap_abs,x,y,geometry
0,0.473926621288293,3.153835475594513,-0.15224119179806525,0.3441310355481957,0.6558407110652065,0.12564742851019817,0.10411370433659073,0.9649172681784073,1.011380652568926,1.1920110491013527,0.0,0.0,1.46568604969488,1.5936909718136802,1.9731003871139086,-0.9582717122758514,1.0,0.5074143374190286,0.473926621288293,1.0149465596110439,1.0286643671934155,3.210302280690874,1.1804091614687864,0.8568,2.1953557210798302,3.153835475594513,0.346835944159004,0.34731785824399314,-0.06446184316887921,-0.7581337314868872,0.8812,-0.4112977873278832,0.15224119179806525,0.15070518346176698,0.15301242036574536,0.6319694916519255,0.33055912472839155,0.7368,0.48126430819015853,0.3441310355481957,0.3746250198424931,0.3620082739304288,1.1271590357812724,0.37790899609628636,0.9968,0.7525340159387794,0.6558407110652065,0.6024982993441172,0.6808126132516292,0.7700739811861654,-0.4349226175020691,1.0,0.16757568184204813,0.12564742851019817,0.0,0.0,POINT (0 0)
1,1.541626594571866,-1.3323002626437046,-0.2977158086564097,0.008936795312378842,-0.7721265648045046,-0.7016458346110617,0.7412687403347,-0.44003045321827017,-0.9367049735815458,1.0244139289834453,1.0,0.0,1.48174584342586,1.5936909718136802,3.0787713307080136,0.11527964385629352,1.0,1.5970254872821534,1.541626594571866,1.0149465596110439,1.0286643671934155,-1.1056079482670356,-3.1355010674891233,0.8568,-2.1205545078780794,1.3323002626437046,0.346835944159004,0.34731785824399314,-0.2811072288747991,-0.9747791171928071,0.8812,-0.6279431730338031,0.2977158086564097,0.15070518346176698,0.15301242036574536,0.2848275566916392,-0.01658281023189473,0.7368,0.13412237322987225,0.008936795312378842,0.3746250198424931,0.3620082739304288,-0.30257681251413204,-1.051826852199118,0.9968,-0.6772018323566251,0.7721265648045046,0.6024982993441172,0.6808126132516292,0.10887229708049972,-1.0961243016077349,1.0,-0.4936260022636175,0.7016458346110617,1.0,0.0,POINT (1 0)
2,2.587909997498363,-2.650945993081796,0.14432616672904097,1.9441662981166765,-1.405545755169846,-1.2029459814879446,1.3426967530387999,-0.8757388482338553,-1.1486767094869887,-1.9920286803855944,2.0,0.0,1.48174584342586,1.5936909718136802,3.995537571167821,1.0320458843161013,1.0,2.5137917277419612,2.587909997498363,1.0188485382197108,1.0286643671934155,-2.2786137548661864,-4.316310831305608,0.8568,-3.2974622930858972,2.650945993081796,0.346835944159004,0.34731785824399314,0.1379487498457883,-0.5557231384722197,0.8812,-0.20888719431321567,0.14432616672904097,0.15070518346176698,0.15301242036574536,2.1433226447564024,1.8419122778328687,0.7368,1.9926174612946357,1.9441662981166765,0.3746250198424931,0.3620082739304288,-0.8830193822119713,-1.6322694218969573,0.9968,-1.2576444020544644,1.405545755169846,0.6024982993441172,0.6808126132516292,-0.2714918500949248,-1.4764884487831593,1.0,-0.8739901494390421,1.2029459814879446,2.0,0.0,POINT (2 0)
3,1.3824491537722647,3.303724991653524,0.42965311322428457,-1.1914290314470573,0.17771714982586118,-0.5430895116887058,0.6150610368648013,1.0825120816048277,-1.2668011404372423,-0.4242310156037279,3.0,0.0,1.4931700676404693,1.5936909718136802,2.932936082824509,-0.053404052456430096,1.0,1.4397660151840392,1.3824491537722647,1.0223136337830616,1.0286643671934155,3.414128483130098,1.3695012155639747,0.8568,2.3918148493470364,3.303724991653524,0.346835944159004,0.34731785824399314,0.50070830237552,-0.192963585942488,0.8812,0.153872358216516,0.42965311322428457,0.15070518346176698,0.15301242036574536,-0.869354184201155,-1.170764551124689,0.7368,-1.020059367662922,1.1914290314470573,0.3732682509233045,0.3620082739304288,0.6281360559427536,-0.11840044590385551,0.9968,0.254867805019449,0.17771714982586118,0.614814313432878,0.6808126132516292,0.02691183507800443,-1.2027167917877515,1.0,-0.5879024783548735,0.5430895116887058,3.0,0.0,POINT (3 0)
4,-2.9158385274674368,0.11531448062039976,-0.7396072569298782,0.08457452128863534,1.317895006750373,1.536515168734737,-1.8519121802075342,0.026922550000572087,-0.6599429969769628,1.0622327919715735,4.0,0.0,1.4935714303643435,1.5936909718136802,-1.6420521088651876,-4.6291949695938746,1.0,-3.135623539229531,2.9158385274674368,1.0223136337830616,1.0286643671934155,0.49482769150303607,-1.5497995760630872,0.8568,-0.5274859422800255,0.11531448062039976,0.346835944159004,0.34731785824399314,-0.6863216942111828,-1.379993582529191,0.8812,-1.0331576383701868,0.7396072569298782,0.15070518346176698,0.15301242036574536,0.37025578201955583,0.06884541509602188,0.7368,0.21955059855778886,0.08457452128863534,0.3732682509233045,0.3620082739304288,1.7638726230042414,1.0173361211576324,0.9968,1.390604372080937,1.317895006750373,0.614814313432878,0.6808126132516292,2.1790843678874694,0.9494557410217136,1.0,1.5642700544545916,1.536515168734737,4.0,0.0,POINT (4 0)
5,-1.9452262855564304,1.2510646752654284,1.2362266898331657,-1.732371933785717,1.0381333534854413,0.9804256885287123,-1.2793773470870016,0.4241925585037847,1.5528550177083433,-0.15375956443439742,5.0,0.0,1.5003002810769397,1.5936909718136802,-0.557277868501056,-3.5578784306549354,1.0,-2.0575781495779957,1.9452262855564304,1.0223136337830616,1.0286643671934155,1.558922194171434,-0.4857050733946894,0.8568,0.5366085603883722,1.2510646752654284,0.346835944159004,0.34731785824399314,1.40082934540355,0.7071574570855422,0.8812,1.0539934012445462,1.2362266898331657,0.15070518346176698,0.15301242036574536,-1.4540921254976753,-1.7555024924212093,0.7368,-1.6047973089594423,1.732371933785717,0.36243203666584306,0.3620082739304288,1.4940817430448199,0.7692176697131337,0.9968,1.1316497063789768,1.0381333534854413,0.614814313432878,0.6808126132516292,1.6247946511756224,0.39516602430986636,1.0,1.0099803377427443,0.9804256885287123,5.0,0.0,POINT (5 0)
6,2.2329504720338065,5.314507297195277,1.6393481256973632,1.1899709762245485,-0.011776833576339879,-1.3950781608310885,1.0422776747133695,1.883230533672891,1.6776412434981975,1.6149310194395303,6.0,0.0,1.5066804269807355,1.5936909718136802,4.114279661810041,1.1009188078485699,1.0,2.6075992348293053,2.2329504720338065,1.0223136337830616,1.0286643671934155,5.206855887867789,3.1622286203016654,0.8568,4.184542254084727,5.314507297195277,0.346835944159004,0.34731785824399314,1.687884904691776,0.9942130163737682,0.8812,1.3410489605327722,1.6393481256973632,0.15070518346176698,0.15301242036574536,1.451449285648777,1.150038918725243,0.7368,1.30074410218701,1.1899709762245485,0.36243203666584306,0.3620082739304288,0.45131465643343993,-0.2735494168982462,0.9968,0.08888261976759688,0.011776833576339879,0.614814313432878,0.6808126132516292,-0.7887061567938242,-2.01833478365958,1.0,-1.4035204702267021,1.3950781608310885,6.0,0.0,POINT (6 0)
7,-1.685083653554638,3.919240001811098,-1.129335661330695,-1.277552345619872,1.0248545050049613,0.4062040489487483,-1.102781531327548,1.4229780850427995,0.21400082910614948,-0.38116935851732014,7.0,0.0,1.5066804269807355,1.5936909718136802,-0.14514337258282484,-3.158504226544296,1.0,-1.6518237995635603,1.685083653554638,1.0223136337830616,1.0286643671934155,4.053937169581706,2.0093099020155836,0.8568,3.031623535798645,3.919240001811098,0.346835944159004,0.34731785824399314,-1.089048307797436,-1.7827201961154442,0.8812,-1.43588425195644,1.129335661330695,0.15070518346176698,0.15301242036574536,-0.9582151885857473,-1.2596255555092812,0.7368,-1.1089203720475143,1.277552345619872,0.36243203666584306,0.3620082739304288,1.5155989618349361,0.7907348885032499,0.9968,1.153166925169093,1.0248545050049613,0.614814313432878,0.6808126132516292,0.9157846277478617,-0.3138439991178942,1.0,0.3009703143149838,0.4062040489487483,7.0,0.0,POINT (7 0)
8,2.1187664919347187,-3.537911520458059,0.5504148169231179,0.2702353346545284,-0.6528589788681802,-0.23013128440370562,0.9405402901247046,-1.328888804607403,-1.313600712968721,1.1550631986545201,8.0,0.0,1.5066804269807355,1.5936909718136802,3.6122809730728944,0.5989201191114235,1.0,2.105600546092159,2.1187664919347187,1.0279494613298938,1.0286643671934155,-3.178285187527446,-5.2341841101872335,0.8568,-4.20623464885734,3.537911520458059,0.346835944159004,0.34731785824399314,0.5642746076355742,-0.1293972806824337,0.8812,0.2174386634765703,0.5504148169231179,0.15070518346176698,0.15301242036574536,0.5420897257282351,0.24067935880470115,0.7368,0.3913845422664681,0.2702353346545284,0.36243203666584306,0.3620082739304288,-0.32063826747918894,-1.045502340810875,0.9968,-0.683070304145032,0.6528589788681802,0.614814313432878,0.6808126132516292,0.5384406928462863,-0.6911879340194697,1.0,-0.07637362058659165,0.23013128440370562,8.0,0.0,POINT (8 0)
9,-1.2582093176687248,-4.101479937331777,2.6800732731871872,0.9927258683812534,0.3638461130014688,1.5098474843056977,-0.8500381536321888,-1.5768010555981684,-1.96346766955201,1.5163084655178825,9.0,0.0,1.5109033880887623,1.5936909718136802,0.08329951333375951,-2.938507262843765,1.0,-1.4276038747550028,1.2582093176687248,1.0279494613298938,1.0286643671934155,-3.5589407151866093,-5.614839637846397,0.8568,-4.586890176516503,4.101479937331777,0.346835944159004,0.34731785824399314,2.537298701640571,1.843626813322563,0.8812,2.190462757481567,2.6800732731871872,0.15070518346176698,0.15301242036574536,1.2318451394267123,0.9304347725031783,0.7368,1.0811399559649453,0.9927258683812534,0.3619611891820494,0.3620082739304288,0.78122882277471,0.05730644441061111,0.9968,0.4192676335926605,0.3638461130014688,0.614814313432878,0.6808126132516292,2.210439797160209,0.980811170294453,1.0,1.595625483727331,1.5098474843056977,9.0,0.0,POINT (9 0)
