,X1_shap,X2_shap,X3_shap,X4_shap,x_coord_shap,y_coord_shap,X1_value,X2_value,X3_value,X4_value,x_coord_value,y_coord_value,X1_geo_uncertainty,X1_uncertainty,X1_upper_bound,X1_lower_bound,X1_coverage_probability,X1_pred,X1_shap_abs,X2_geo_uncertainty,X2_uncertainty,X2_upper_bound,X2_lower_bound,X2_coverage_probability,X2_pred,X2_shap_abs,X3_geo_uncertainty,X3_uncertainty,X3_upper_bound,X3_lower_bound,X3_coverage_probability,X3_pred,X3_shap_abs,X4_geo_uncertainty,X4_uncertainty,X4_upper_bound,X4_lower_bound,X4_coverage_probability,X4_pred,X4_shap_abs,x_coord_geo_uncertainty,x_coord_uncertainty,x_coord_upper_bound,x_coord_lower_bound,x_coord_coverage_probability,x_coord_pred,x_coord_shap_abs,y_coord_geo_uncertainty,y_coord_uncertainty,y_coord_upper_bound,y_coord_lower_bound,y_coord_coverage_probability,y_coord_pred,y_coord_shap_abs,x,y,geometry,X1_upper_bound_new,X1_lower_bound_new,X2_upper_bound_new,X2_lower_bound_new
0,0.4739266212882922,4.435383397486422,-0.15224119179806944,0.34413103554819024,2.197013229606527,1.0997841983311154,0.10411370433659073,0.9649172681784073,1.011380652568926,1.1920110491013527,0.0,0.0,1.5097652139967268,1.6288090508779118,2.068769879693529,-0.9507605482999243,1.0,0.5590046656968025,0.4739266212882922,0.8929826757057393,0.9306906013371207,4.03153083490734,2.2455654834958607,0.52,3.1385481592016,4.435383397486422,0.34936159158074154,0.35665969504218087,-0.049681641463583115,-0.7484048246250662,0.8624,-0.39904323304432465,0.15224119179806944,0.18713878287676833,0.18870319156208076,0.706569277681104,0.33229171192756735,0.786,0.5194304948043357,0.34413103554819024,0.5988792361519443,0.5989186188613304,2.6505415229773317,1.452783050673443,0.9548,2.0516622868253873,2.197013229606527,0.7248190221271935,0.7850639724262035,2.1303360798986906,0.6806980356443035,0.9744,1.405517057771497,1.0997841983311154,0.0,0.0,POINT (0 0),1.983691835285019,-1.0358385927084346,5.328366073192162,3.542400721780683
1,1.541626594571866,-1.5227031309161876,-0.29771580865640956,0.00893679531237862,-1.174367099915763,-1.1810694178495669,0.7412687403347,-0.44003045321827017,-0.9367049735815458,1.0244139289834453,1.0,0.0,1.5150382131890652,1.6288090508779118,3.191924053824891,0.16184762744676062,1.0,1.6768858406358258,1.541626594571866,0.8929826757057393,0.9306906013371207,-1.584180200739556,-3.3701455521510346,0.52,-2.4771628764452953,1.5227031309161876,0.34936159158074154,0.35665969504218087,-0.23203252653361417,-0.9307557096950972,0.8624,-0.5813941181143557,0.29771580865640956,0.18713878287676833,0.18870319156208076,0.3363391026542637,-0.03793846309927293,0.786,0.1492003197774954,0.00893679531237862,0.5988792361519443,0.5989186188613304,-0.48013928861526833,-1.6778977609191568,0.9548,-1.0790185247672126,1.174367099915763,0.7248190221271935,0.7850639724262035,-0.25997966886016965,-1.7096177131145567,0.9744,-0.9847986909873632,1.1810694178495669,1.0,0.0,POINT (1 0),3.056664807760931,0.02658838138280073,-0.6297204552104483,-2.415685806621927
2,2.5879099974983646,-1.9033690288695133,0.14432616672904225,1.9441662981166772,-0.8791680886875624,-0.399068682917874,1.3426967530387999,-0.8757388482338553,-1.1486767094869887,-1.9920286803855944,2.0,0.0,1.5150382131890652,1.6288090508779118,4.197494056901833,1.167417630523703,1.0,2.682455843712768,2.5879099974983646,0.8929826757057393,0.9306906013371207,-1.8404260062653321,-3.6263913576768108,0.52,-2.7334086819710715,1.9033690288695133,0.34936159158074154,0.35665969504218087,0.21471365019911076,-0.4840095329623723,0.8624,-0.13464794138163078,0.14432616672904225,0.18713878287676833,0.18870319156208076,2.2348616354784485,1.8605840697249119,0.786,2.04772285260168,1.9441662981166772,0.5988792361519443,0.5989186188613304,-0.1643964682699569,-1.3621549405738453,0.9548,-0.7632757044219012,0.8791680886875624,0.7248190221271935,0.7850639724262035,0.4992282389756584,-0.9504098052787286,0.9744,-0.2255907831515351,0.399068682917874,2.0,0.0,POINT (2 0),4.10294821068743,1.0728717843092994,-1.010386353163774,-2.796351704575253
3,1.3824491537722667,1.4747495851240564,0.4296531132242839,-1.1914290314470566,-1.1378144906226266,-2.460593885089248,0.6150610368648013,1.0825120816048277,-1.2668011404372423,-0.4242310156037279,3.0,0.0,1.518659093396558,1.6288090508779118,2.903648812895637,-0.13366937389747902,1.0,1.384989719499079,1.3824491537722667,0.8929826757057393,0.9306906013371207,1.9263253907959248,0.1403600393844462,0.52,1.0333427150901855,1.4747495851240564,0.3485250896093379,0.35665969504218087,0.4901833181220293,-0.20686686109664656,0.8624,0.14165822851269136,0.4296531132242839,0.18713878287676833,0.18870319156208076,-0.8337331095091134,-1.20801067526265,0.786,-1.0208718923858817,1.1914290314470566,0.5988792361519443,0.5989186188613304,-0.6943905660432442,-1.8921490383471329,0.9548,-1.2932698021951885,1.1378144906226266,0.7248190221271935,0.7850639724262035,-1.5293883953457552,-2.9790264396001422,0.9744,-2.2542074174729487,2.460593885089248,3.0,0.0,POINT (3 0),2.9011082471688248,-0.1362099396242913,2.3677322608297957,0.5817669094183171
4,-2.9158385274674394,0.2740668613066896,-0.739607256929878,0.08457452128863424,1.3564989907492015,1.520194058926865,-1.8519121802075342,0.026922550000572087,-0.6599429969769628,1.0622327919715735,4.0,0.0,1.525952713383715,1.6288090508779118,-1.5635558213720664,-4.615461248139496,1.0,-3.0895085347557814,2.9158385274674394,0.8929826757057393,0.9306906013371207,0.3130418074582486,-1.47292354395323,0.52,-0.5799408682474907,0.2740668613066896,0.3485250896093379,0.35665969504218087,-0.6958835709853826,-1.3929337502040584,0.8624,-1.0444086605947205,0.739607256929878,0.18713878287676833,0.18870319156208076,0.43045333764413823,0.05617577189060158,0.786,0.2433145547673699,0.08457452128863424,0.5988792361519443,0.5989186188613304,2.0051358876647845,0.807377415360896,0.9548,1.4062566515128403,1.3564989907492015,0.7248190221271935,0.7850639724262035,2.3742988635087663,0.9246608192543795,0.9744,1.649479841381573,1.520194058926865,4.0,0.0,POINT (4 0),-1.3898858140837245,-4.441791240851154,1.167049537012429,-0.6189158143990496
5,-1.9452262855564348,1.6010571165692435,1.2362266898331629,-1.7323719337857186,1.6451122970288545,1.181754928047742,-1.2793773470870016,0.4241925585037847,1.5528550177083433,-0.15375956443439742,5.0,0.0,1.525952713383715,1.6288090508779118,-0.6285613089263529,-3.680466735693783,1.0,-2.154514022310068,1.9452262855564348,0.8929826757057393,0.9306906013371207,1.8052067350396923,0.019241383628213593,0.52,0.9122240593339529,1.6010571165692435,0.3485250896093379,0.35665969504218087,1.4016030290256614,0.7045528498069855,0.8624,1.0530779394163234,1.2362266898331629,0.18713878287676833,0.18870319156208076,-1.338497081927269,-1.7127746476808057,0.786,-1.5256358648040373,1.7323719337857186,0.5988792361519443,0.5989186188613304,2.2002614571824575,1.0025029848785687,0.9548,1.601382221030513,1.6451122970288545,0.7404029852284498,0.7850639724262035,2.1826554532743674,0.7018494828174678,0.9744,1.4422524680459177,1.181754928047742,5.0,0.0,POINT (5 0),-0.4192735721727199,-3.47117899894015,2.494039792274983,0.7080744408635042
6,2.232950472033804,2.26588169896127,1.639348125697363,1.189970976224547,-2.4624273139698483,-4.409687058097759,1.0422776747133695,1.883230533672891,1.6776412434981975,1.6149310194395303,6.0,0.0,1.525952713383715,1.6288090508779118,4.042227203706021,0.9903217769385915,1.0,2.5162744903223064,2.232950472033804,0.8929826757057393,0.9306906013371207,2.900006628718529,1.1140412773070505,0.52,2.00702395301279,2.26588169896127,0.3485250896093379,0.35665969504218087,1.4699456643114912,0.7728954850928154,0.8624,1.1214205747021533,1.639348125697363,0.18713878287676833,0.18870319156208076,1.4679141582892636,1.093636592535727,0.786,1.2807753754124953,1.189970976224547,0.5929827664578127,0.5989186188613304,-1.7685404725253828,-2.954506005441008,0.9548,-2.3615232389831955,2.4624273139698483,0.7404029852284498,0.7850639724262035,-3.264403368386508,-4.745209338843408,0.9744,-4.004806353614958,4.409687058097759,6.0,0.0,POINT (6 0),3.7589031854175188,0.7069977586500888,3.1588643746670093,1.3728990232555307
7,-1.6850836535546383,2.7579410054379476,-1.1293356613306944,-1.2775523456198719,0.3462514494870023,-0.9876914349974218,-1.102781531327548,1.4229780850427995,0.21400082910614948,-0.38116935851732014,7.0,0.0,1.5347561209613279,1.6288090508779118,-0.14950762205398704,-3.2190198639766425,1.0,-1.684263743015315,1.6850836535546383,0.8929826757057393,0.9306906013371207,3.0338785301463784,1.2479131787348998,0.52,2.140895854440639,2.7579410054379476,0.3485250896093379,0.35665969504218087,-1.1172925538416154,-1.8143427330602913,0.8624,-1.4658176434509533,1.1293356613306944,0.18713878287676833,0.18870319156208076,-0.9035972109319814,-1.277874776685518,0.786,-1.0907359938087497,1.2775523456198719,0.5929827664578127,0.5989186188613304,0.8409309710498666,-0.34503456186575876,0.9548,0.2479482045920539,0.3462514494870023,0.7404029852284498,0.7850639724262035,-0.0601620065947408,-1.5409679770516405,0.9744,-0.8005649918231906,0.9876914349974218,7.0,0.0,POINT (7 0),-0.15032753259331044,-3.2198397745159664,3.650923681143687,1.8649583297322083
8,2.1187664919347178,-4.271143096241876,0.5504148169231184,0.2702353346545284,-1.8683172330264763,-1.32494602513091,0.9405402901247046,-1.328888804607403,-1.313600712968721,1.1550631986545201,8.0,0.0,1.5347561209613279,1.6288090508779118,3.749657147285839,0.6801449053631834,1.0,2.2149010263245112,2.1187664919347178,0.8929826757057393,0.9306906013371207,-4.422361916136825,-6.208327267548303,0.52,-5.315344591842564,4.271143096241876,0.3485250896093379,0.35665969504218087,0.6536602424730156,-0.04338993674566033,0.8624,0.3051351528636776,0.5504148169231184,0.18713878287676833,0.18870319156208076,0.5893131486990288,0.2150355829454922,0.786,0.4021743658222605,0.2702353346545284,0.5929827664578127,0.5989186188613304,-1.165010542783576,-2.3509760756992013,0.9548,-1.7579933092413886,1.8683172330264763,0.7404029852284498,0.7850639724262035,-0.23910083437410823,-1.719906804831008,0.9744,-0.9795038196025581,1.32494602513091,8.0,0.0,POINT (8 0),3.6535226128960456,0.5840103709733899,-3.378160420536137,-5.1641257719476155
9,-1.2582093176687268,-5.937717796671194,2.680073273187187,0.9927258683812514,-1.94265178762871,-0.5118550160351631,-0.8500381536321888,-1.5768010555981684,-1.96346766955201,1.5163084655178825,9.0,0.0,1.5350217975530338,1.6288090508779118,0.19245773175647662,-2.8775858633495908,1.0,-1.3425640657965572,1.2582093176687268,0.9028459607802448,0.9306906013371207,-5.6799634228147085,-7.485655344375198,0.52,-6.582809383594953,5.937717796671194,0.3485250896093379,0.35665969504218087,2.555226633976324,1.8581764547576485,0.8624,2.2067015443669864,2.680073273187187,0.18713878287676833,0.18870319156208076,1.2688258087144129,0.8945482429608762,0.786,1.0816870258376445,0.9927258683812514,0.5886296579073684,0.5989186188613304,-1.012138176734177,-2.189397492548914,0.9548,-1.6007678346415455,1.94265178762871,0.7404029852284498,0.7850639724262035,0.5884085647618027,-0.892397405695097,0.9744,-0.15199442046664716,0.5118550160351631,9.0,0.0,POINT (9 0),0.276812479884307,-2.7932311152217606,-5.034871835890949,-6.840563757451439
